period,country,indicator,breakdown,unit,value,flags
2019,BE,desi_fbbc,total_pophh,pc_hh_all,98.74667967116443,""
2019,BG,desi_fbbc,total_pophh,pc_hh_all,80.54291463377558,""
2019,CY,desi_fbbc,total_pophh,pc_hh_all,90,""
2019,CZ,desi_fbbc,total_pophh,pc_hh_all,89.81069164144941,""
2019,DE,desi_fbbc,total_pophh,pc_hh_all,87.9,""
2019,DK,desi_fbbc,total_pophh,pc_hh_all,95.36363115155494,""
2019,EE,desi_fbbc,total_pophh,pc_hh_all,82.9101788330184,""
2019,EL,desi_fbbc,total_pophh,pc_hh_all,65.86332371537175,""
2019,ES,desi_fbbc,total_pophh,pc_hh_all,88.1860663586277,""
2019,FI,desi_fbbc,total_pophh,pc_hh_all,73.86614022966084,""
2019,FR,desi_fbbc,total_pophh,pc_hh_all,58.46695823242028,""
2019,HR,desi_fbbc,total_pophh,pc_hh_all,82.74712963315851,""
2019,HU,desi_fbbc,total_pophh,pc_hh_all,86.81031899961611,""
2019,IE,desi_fbbc,total_pophh,pc_hh_all,95.90350887819538,""
2019,IT,desi_fbbc,total_pophh,pc_hh_all,87.92379785798622,""
2019,LT,desi_fbbc,total_pophh,pc_hh_all,62.74276114229544,""
2019,LU,desi_fbbc,total_pophh,pc_hh_all,97.59999999999998,""
2019,LV,desi_fbbc,total_pophh,pc_hh_all,92.87317408584764,""
2019,MT,desi_fbbc,total_pophh,pc_hh_all,99.95,""
2019,NL,desi_fbbc,total_pophh,pc_hh_all,98.27457850433005,""
2019,PL,desi_fbbc,total_pophh,pc_hh_all,67.12702474153645,""
2019,PT,desi_fbbc,total_pophh,pc_hh_all,75.62683259657153,""
2019,RO,desi_fbbc,total_pophh,pc_hh_all,75.64063589105174,""
2019,SE,desi_fbbc,total_pophh,pc_hh_all,81.88025222061322,""
2019,SI,desi_fbbc,total_pophh,pc_hh_all,85.91514844955753,""
2019,SK,desi_fbbc,total_pophh,pc_hh_all,72.5757932848028,""
2019,EU,desi_fbbc,total_pophh,pc_hh_all,80.34292257556511,""
2018,AT,desi_fbbc,total_pophh,pc_hh_all,71.8463464766792,""
2018,BE,desi_fbbc,total_pophh,pc_hh_all,98.3356241826261,""
2018,BG,desi_fbbc,total_pophh,pc_hh_all,77.19222789044981,""
2018,CY,desi_fbbc,total_pophh,pc_hh_all,87.5,""
2018,CZ,desi_fbbc,total_pophh,pc_hh_all,88.61914222408106,""
2018,DE,desi_fbbc,total_pophh,pc_hh_all,84.10000000000001,""
2018,DK,desi_fbbc,total_pophh,pc_hh_all,94.58,""
2018,EE,desi_fbbc,total_pophh,pc_hh_all,80.39454577243687,""
2018,EL,desi_fbbc,total_pophh,pc_hh_all,52.500625127911015,""
2018,ES,desi_fbbc,total_pophh,pc_hh_all,85.02913973052537,""
2018,FI,desi_fbbc,total_pophh,pc_hh_all,74.05313196987824,""
2018,FR,desi_fbbc,total_pophh,pc_hh_all,51.88715239357491,""
2018,HR,desi_fbbc,total_pophh,pc_hh_all,67.60027283485766,""
2018,HU,desi_fbbc,total_pophh,pc_hh_all,82.7495103882461,""
2018,IE,desi_fbbc,total_pophh,pc_hh_all,92.76360515657805,""
2018,IT,desi_fbbc,total_pophh,pc_hh_all,86.79044797354598,""
2018,LT,desi_fbbc,total_pophh,pc_hh_all,54.40774461247631,""
2018,LU,desi_fbbc,total_pophh,pc_hh_all,94.56424926744906,""
2018,LV,desi_fbbc,total_pophh,pc_hh_all,91.52313281034368,""
2018,MT,desi_fbbc,total_pophh,pc_hh_all,99.95000000000002,""
2018,NL,desi_fbbc,total_pophh,pc_hh_all,98.28866952301392,""
2018,PL,desi_fbbc,total_pophh,pc_hh_all,64.8000241545616,""
2018,PT,desi_fbbc,total_pophh,pc_hh_all,71.72010692792816,""
2018,RO,desi_fbbc,total_pophh,pc_hh_all,73.96238105798345,""
2018,SE,desi_fbbc,total_pophh,pc_hh_all,77.68629969061934,""
2018,SI,desi_fbbc,total_pophh,pc_hh_all,83.2,""
2018,SK,desi_fbbc,total_pophh,pc_hh_all,70.16658275362073,""
2018,EU,desi_fbbc,total_pophh,pc_hh_all,76.86733394787646,""
2017,AT,desi_fbbc,total_pophh,pc_hh_all,68.66404049698748,""
2017,BE,desi_fbbc,total_pophh,pc_hh_all,98.44195957256417,""
2017,BG,desi_fbbc,total_pophh,pc_hh_all,74.11622817287541,""
2017,CY,desi_fbbc,total_pophh,pc_hh_all,87.5,""
2017,CZ,desi_fbbc,total_pophh,pc_hh_all,75.08253039221306,""
2017,DE,desi_fbbc,total_pophh,pc_hh_all,81.75,""
2017,DK,desi_fbbc,total_pophh,pc_hh_all,93.26,""
2017,EE,desi_fbbc,total_pophh,pc_hh_all,79.10770345879182,""
2017,EL,desi_fbbc,total_pophh,pc_hh_all,48.474373876009835,""
2017,ES,desi_fbbc,total_pophh,pc_hh_all,80.84103416925375,""
2017,FI,desi_fbbc,total_pophh,pc_hh_all,73.47011081018225,""
2017,FR,desi_fbbc,total_pophh,pc_hh_all,47.01287881628533,""
2017,HR,desi_fbbc,total_pophh,pc_hh_all,59.93842890687905,""
2017,HU,desi_fbbc,total_pophh,pc_hh_all,80.55257612664136,""
2017,IE,desi_fbbc,total_pophh,pc_hh_all,81.5990313782854,""
2017,IT,desi_fbbc,total_pophh,pc_hh_all,72.26232559956264,""
2017,LT,desi_fbbc,total_pophh,pc_hh_all,50.1,""
2017,LU,desi_fbbc,total_pophh,pc_hh_all,94.42058537366,""
2017,LV,desi_fbbc,total_pophh,pc_hh_all,91.11692175877685,""
2017,MT,desi_fbbc,total_pophh,pc_hh_all,99.95,""
2017,NL,desi_fbbc,total_pophh,pc_hh_all,98.26006355461303,""
2017,PL,desi_fbbc,total_pophh,pc_hh_all,61.06512060882183,""
2017,PT,desi_fbbc,total_pophh,pc_hh_all,67.12277772240853,""
2017,RO,desi_fbbc,total_pophh,pc_hh_all,71.70526686087274,""
2017,SE,desi_fbbc,total_pophh,pc_hh_all,75.1718644893895,""
2017,SI,desi_fbbc,total_pophh,pc_hh_all,81.5892514669931,""
2017,SK,desi_fbbc,total_pophh,pc_hh_all,64.94794930191729,""
2017,EU,desi_fbbc,total_pophh,pc_hh_all,71.89788966741962,""
