period,country,indicator,breakdown,unit,value,flags
desi_2020,IE,desi_2a1,hh_total,pc_hh,25.460168,""
desi_2020,IT,desi_2a1,hh_total,pc_hh,21.733449,""
desi_2020,LT,desi_2a1,hh_total,pc_hh,31.926695,""
desi_2020,LU,desi_2a1,hh_total,pc_hh,44.843912,""
desi_2020,LV,desi_2a1,hh_total,pc_hh,38.127019,""
desi_2020,MT,desi_2a1,hh_total,pc_hh,33.708947,""
desi_2020,NL,desi_2a1,hh_total,pc_hh,41.553833,""
desi_2020,PL,desi_2a1,hh_total,pc_hh,27.568173,""
desi_2020,PT,desi_2a1,hh_total,pc_hh,55.822347,""
desi_2020,RO,desi_2a1,hh_total,pc_hh,48.696806,""
desi_2020,SE,desi_2a1,hh_total,pc_hh,65.749975,""
desi_2020,SI,desi_2a1,hh_total,pc_hh,20.541004,""
desi_2020,SK,desi_2a1,hh_total,pc_hh,14.560301,""
desi_2020,EU,desi_2a1,hh_total,pc_hh,27.994478,""
desi_2019,AT,desi_2a1,hh_total,pc_hh,7.090246,""
desi_2019,BE,desi_2a1,hh_total,pc_hh,39.80113,""
desi_2019,BG,desi_2a1,hh_total,pc_hh,9.718153,""
desi_2019,CY,desi_2a1,hh_total,pc_hh,1.778466,""
desi_2019,CZ,desi_2a1,hh_total,pc_hh,17.880971,""
desi_2019,DE,desi_2a1,hh_total,pc_hh,15.082953,""
desi_2019,DK,desi_2a1,hh_total,pc_hh,28.318809,""
desi_2019,EE,desi_2a1,hh_total,pc_hh,10.691256,""
desi_2019,EL,desi_2a1,hh_total,pc_hh,0.25207,""
desi_2019,ES,desi_2a1,hh_total,pc_hh,30.090982,""
desi_2019,FI,desi_2a1,hh_total,pc_hh,20.751987,""
desi_2019,FR,desi_2a1,hh_total,pc_hh,13.695829,""
desi_2019,HR,desi_2a1,hh_total,pc_hh,4.645913,""
desi_2019,HU,desi_2a1,hh_total,pc_hh,40.273559,""
desi_2019,IE,desi_2a1,hh_total,pc_hh,20.131583,""
desi_2019,IT,desi_2a1,hh_total,pc_hh,8.913655,""
desi_2019,LT,desi_2a1,hh_total,pc_hh,29.204615,""
desi_2019,LU,desi_2a1,hh_total,pc_hh,33.367555,""
desi_2019,LV,desi_2a1,hh_total,pc_hh,32.014672,""
desi_2019,MT,desi_2a1,hh_total,pc_hh,22.612812,""
desi_2019,NL,desi_2a1,hh_total,pc_hh,38.566869,""
