period,country,indicator,breakdown,unit,value,flags
2019,EE,desi_fbbtc,hh_total,pc_hh_all,80.6704,""
2019,EL,desi_fbbtc,hh_total,pc_hh_all,74.15650000000001,""
2019,ES,desi_fbbtc,hh_total,pc_hh_all,77.26849999999999,""
2019,FI,desi_fbbtc,hh_total,pc_hh_all,58.2967,""
2019,FR,desi_fbbtc,hh_total,pc_hh_all,72.6129,""
2019,HR,desi_fbbtc,hh_total,pc_hh_all,71.8052,""
2019,HU,desi_fbbtc,hh_total,pc_hh_all,76.98479999999999,""
2019,IE,desi_fbbtc,hh_total,pc_hh_all,72.9397,""
2019,IT,desi_fbbtc,hh_total,pc_hh_all,60.3424,""
2019,LT,desi_fbbtc,hh_total,pc_hh_all,63.8339,""
2019,LU,desi_fbbtc,hh_total,pc_hh_all,87.6164,""
2019,LV,desi_fbbtc,hh_total,pc_hh_all,60.0984,""
2019,MT,desi_fbbtc,hh_total,pc_hh_all,82.90849999999999,""
2019,NL,desi_fbbtc,hh_total,pc_hh_all,97.2643,""
2019,PL,desi_fbbtc,hh_total,pc_hh_all,59.635000000000005,""
2019,PT,desi_fbbtc,hh_total,pc_hh_all,73.6486,""
2019,RO,desi_fbbtc,hh_total,pc_hh_all,66.4496,""
2019,SE,desi_fbbtc,hh_total,pc_hh_all,78.0095,""
2019,SI,desi_fbbtc,hh_total,pc_hh_all,84.72070000000001,""
2019,SK,desi_fbbtc,hh_total,pc_hh_all,70.3617,""
2019,EU,desi_fbbtc,hh_total,pc_hh_all,74.3468,""
2018,AT,desi_fbbtc,hh_total,pc_hh_all,70.8858,""
2018,BE,desi_fbbtc,hh_total,pc_hh_all,80.9692,""
2018,BG,desi_fbbtc,hh_total,pc_hh_all,58.6854,""
2018,CY,desi_fbbtc,hh_total,pc_hh_all,76.3586,""
2018,CZ,desi_fbbtc,hh_total,pc_hh_all,73.3674,""
2018,DE,desi_fbbtc,hh_total,pc_hh_all,88.0372,""
2018,DK,desi_fbbtc,hh_total,pc_hh_all,85.66329999999999,""
2018,EE,desi_fbbtc,hh_total,pc_hh_all,77.6396,""
2018,EL,desi_fbbtc,hh_total,pc_hh_all,68.681,""
2018,ES,desi_fbbtc,hh_total,pc_hh_all,73.3152,""
2018,FI,desi_fbbtc,hh_total,pc_hh_all,56.6819,""
2018,FR,desi_fbbtc,hh_total,pc_hh_all,71.2908,""
2018,HR,desi_fbbtc,hh_total,pc_hh_all,70.1477,""
2018,HU,desi_fbbtc,hh_total,pc_hh_all,77.639,""
2018,IE,desi_fbbtc,hh_total,pc_hh_all,74.3839,""
2018,IT,desi_fbbtc,hh_total,pc_hh_all,56.6616,""
2018,LT,desi_fbbtc,hh_total,pc_hh_all,64.51400000000001,""
2018,LU,desi_fbbtc,hh_total,pc_hh_all,94.0253,""
2018,LV,desi_fbbtc,hh_total,pc_hh_all,63.683299999999996,""
2018,MT,desi_fbbtc,hh_total,pc_hh_all,82.855,""
2018,NL,desi_fbbtc,hh_total,pc_hh_all,97.6318,""
2018,PL,desi_fbbtc,hh_total,pc_hh_all,61.183600000000006,""
2018,PT,desi_fbbtc,hh_total,pc_hh_all,72.0767,""
2018,RO,desi_fbbtc,hh_total,pc_hh_all,66.8913,""
2018,SE,desi_fbbtc,hh_total,pc_hh_all,78.20620000000001,""
2018,SI,desi_fbbtc,hh_total,pc_hh_all,76.5582,""
2018,SK,desi_fbbtc,hh_total,pc_hh_all,69.6931,""
2018,EU,desi_fbbtc,hh_total,pc_hh_all,73.6206,""
2017,AT,desi_fbbtc,hh_total,pc_hh_all,68.0231,""
2017,BE,desi_fbbtc,hh_total,pc_hh_all,80.12310000000001,""
2017,BG,desi_fbbtc,hh_total,pc_hh_all,56.7172,""
2017,CY,desi_fbbtc,hh_total,pc_hh_all,72.15350000000001,""
2017,CZ,desi_fbbtc,hh_total,pc_hh_all,70.6088,""
2017,DE,desi_fbbtc,hh_total,pc_hh_all,85.6028,""
2017,DK,desi_fbbtc,hh_total,pc_hh_all,83.4565,""
2017,EE,desi_fbbtc,hh_total,pc_hh_all,77.1428,""
2017,EL,desi_fbbtc,hh_total,pc_hh_all,66.486,""
2017,ES,desi_fbbtc,hh_total,pc_hh_all,71.2211,""
2017,FI,desi_fbbtc,hh_total,pc_hh_all,61.115399999999994,""
2017,FR,desi_fbbtc,hh_total,pc_hh_all,72.4654,""
2017,HR,desi_fbbtc,hh_total,pc_hh_all,69.6651,""
